PC1,PC2,label,num_cellulases,cellulase_list,cellulases,clade
24.712452437159538,-11.7242913413571,Phytophthora_infestans_T30-4,7,"['GH3', 'GH5', 'GH7', 'GH10', 'GH12', 'GH30', 'GH131']","GH3, GH5, GH7, GH10, GH12, GH30, GH131",Oomycota
3.8214403195984894,-37.074185069484244,Fragaria_vesca_subsp._vesca,5,"['GH1', 'GH3', 'GH9', 'GH10', 'GH51']","GH1, GH3, GH9, GH10, GH51",Viridiplantae
-4.264881176036791,2.600156726363259,Diabrotica_virgifera_virgifera,3,"['GH1', 'GH2', 'GH45']","GH1, GH2, GH45",Arthropoda
-26.599138465387544,-5.820040161113505,Terrapene_carolina_triunguis,2,"['GH1', 'GH3']","GH1, GH3",Chordata
-15.001442980988532,-33.03291821002274,Agrilus_planipennis,3,"['GH1', 'GH2', 'GH9']","GH1, GH2, GH9",Arthropoda
3.9733286164374015,-37.15352602355177,Vitis_riparia,5,"['GH1', 'GH3', 'GH9', 'GH10', 'GH51']","GH1, GH3, GH9, GH10, GH51",Viridiplantae
-6.185772862971518,20.694724707685626,Saimiri_boliviensis_boliviensis,1,['GH1'],GH1,Chordata
-5.993891054613353,20.683768678274625,Astatotilapia_calliptera,1,['GH1'],GH1,Chordata
36.62986885101886,9.62359168947278,Aspergillus_niger_CBS_513.88,11,"['GH1', 'GH2', 'GH3', 'GH3', 'GH6', 'GH7', 'GH10', 'GH12', 'GH16', 'GH51', 'GH74']","GH1, GH2, GH3, GH3, GH6, GH7, GH10, GH12, GH16, GH51, GH74",Ascomycota
38.43511027484334,10.427490334051265,Trichoderma_reesei_QM6a,10,"['GH1', 'GH2', 'GH3', 'GH3', 'GH3', 'GH6', 'GH7', 'GH10', 'GH12', 'GH74']","GH1, GH2, GH3, GH3, GH3, GH6, GH7, GH10, GH12, GH74",Ascomycota
38.51369273159977,8.079665273868851,Cryphonectria_parasitica_EP155,11,"['GH1', 'GH2', 'GH3', 'GH3', 'GH6', 'GH7', 'GH10', 'GH12', 'GH51', 'GH74', 'GH131']","GH1, GH2, GH3, GH3, GH6, GH7, GH10, GH12, GH51, GH74, GH131",Ascomycota
-3.3386341297123554,-31.607047132783922,Octopus_sinensis,3,"['GH1', 'GH3', 'GH9']","GH1, GH3, GH9",Spiralia
12.873334403959984,-4.182595519082119,Lobosporangium_transversale,4,"['GH3', 'GH3', 'GH5', 'GH9']","GH3, GH3, GH5, GH9",other
-6.1269258914040945,20.514602996217082,Drosophila_biarmipes,1,['GH1'],GH1,Arthropoda
17.410125050711695,-0.2771204592863895,Kwoniella_shandongensis,9,"['GH1', 'GH2', 'GH3', 'GH3', 'GH5', 'GH5', 'GH9', 'GH16', 'GH74']","GH1, GH2, GH3, GH3, GH5, GH5, GH9, GH16, GH74",Basidiomycota
-13.559971224758288,-55.44157675408476,Hibiscus_syriacus,6,"['GH1', 'GH3', 'GH9', 'GH9', 'GH10', 'GH51']","GH1, GH3, GH9, GH9, GH10, GH51",Viridiplantae
-6.401664702263322,20.932737837203945,Sturnira_hondurensis,1,['GH1'],GH1,Chordata
-26.918464663311788,-0.9587938625493626,Falco_peregrinus,2,"['GH1', 'GH3']","GH1, GH3",Chordata
16.941257303215707,9.731617659869325,Fonsecaea_erecta,7,"['GH1', 'GH3', 'GH3', 'GH5', 'GH10', 'GH16', 'GH51']","GH1, GH3, GH3, GH5, GH10, GH16, GH51",Ascomycota
16.192187755467952,7.443518560434984,Hyphopichia_burtonii_NRRL_Y-1933,6,"['GH1', 'GH2', 'GH3', 'GH3', 'GH5', 'GH16']","GH1, GH2, GH3, GH3, GH5, GH16",Ascomycota
-6.327215941398159,21.595893581019574,Tauraco_erythrolophus,1,['GH1'],GH1,Chordata
-6.849211608509069,20.60071151791598,Perca_fluviatilis,1,['GH1'],GH1,Chordata
-6.03523101360741,20.981282495132273,Esox_lucius,1,['GH1'],GH1,Chordata
-13.92099341461605,-32.90770409664713,Vollenhovia_emeryi,3,"['GH1', 'GH2', 'GH9']","GH1, GH2, GH9",Arthropoda
-5.928282781994569,-26.924393916419767,Monomorium_pharaonis,2,"['GH1', 'GH9']","GH1, GH9",Arthropoda
7.031870779351795,-16.02057893717795,Zygotorulaspora_mrakii,1,['GH16'],GH16,Ascomycota
-6.038507088305762,21.083096161542738,Pseudochaenichthys_georgianus,1,['GH1'],GH1,Chordata
-6.342301491946907,21.2030234650352,Bactrocera_oleae,1,['GH1'],GH1,Arthropoda
-27.171243985630547,-6.653975707456968,Meleagris_gallopavo,2,"['GH1', 'GH3']","GH1, GH3",Chordata
-6.067726121468281,21.001470347764577,Oncorhynchus_kisutch,1,['GH1'],GH1,Chordata
31.96457467549547,-11.147618425764835,Phanerochaete_carnosa_HHB-10118-sp,14,"['GH1', 'GH3', 'GH5', 'GH5', 'GH6', 'GH7', 'GH9', 'GH10', 'GH12', 'GH16', 'GH30', 'GH51', 'GH74', 'GH131']","GH1, GH3, GH5, GH5, GH6, GH7, GH9, GH10, GH12, GH16, GH30, GH51, GH74, GH131",Basidiomycota
-6.574355860695028,21.16612393629939,Oryctolagus_cuniculus,1,['GH1'],GH1,Chordata
4.523535206766877,-36.685302266026966,Dioscorea_cayenensis_subsp._rotundata,5,"['GH1', 'GH3', 'GH9', 'GH10', 'GH51']","GH1, GH3, GH9, GH10, GH51",Viridiplantae
-3.6859453636308954,-3.067984244846867,Solea_senegalensis,2,"['GH1', 'GH2']","GH1, GH2",Chordata
-6.15580167158559,20.90196925530663,Poecilia_formosa,1,['GH1'],GH1,Chordata
35.286296680502765,8.658753628208359,Aspergillus_fumigatus_Af293,11,"['GH1', 'GH3', 'GH3', 'GH5', 'GH6', 'GH7', 'GH10', 'GH12', 'GH16', 'GH51', 'GH74']","GH1, GH3, GH3, GH5, GH6, GH7, GH10, GH12, GH16, GH51, GH74",Ascomycota
-14.011316532136014,-55.616137008873736,Oryza_sativa_Japonica_Group,6,"['GH1', 'GH3', 'GH9', 'GH9', 'GH10', 'GH51']","GH1, GH3, GH9, GH9, GH10, GH51",Viridiplantae
-0.8776092987662305,-15.453854286346957,Fonticula_alba,1,['GH5'],GH5,other
-6.542297544172659,20.680151777760255,Urocitellus_parryii,1,['GH1'],GH1,Chordata
15.878026703706702,3.289799485398475,Saitoella_complicata_NRRL_Y-17804,6,"['GH1', 'GH3', 'GH3', 'GH5', 'GH5', 'GH16']","GH1, GH3, GH3, GH5, GH5, GH16",Ascomycota
-2.9131058378165315,-17.313223283076088,Acytostelium_subglobosum_LB1,6,"['GH2', 'GH3', 'GH5', 'GH7', 'GH9', 'GH74']","GH2, GH3, GH5, GH7, GH9, GH74",Amoebozoa
16.27319626755296,-0.9968476581025365,Cryptococcus_wingfieldii_CBS_7118,7,"['GH2', 'GH3', 'GH3', 'GH5', 'GH5', 'GH9', 'GH16']","GH2, GH3, GH3, GH5, GH5, GH9, GH16",Basidiomycota
36.06785574691532,10.376784618493595,Aspergillus_lentulus,10,"['GH1', 'GH3', 'GH3', 'GH6', 'GH7', 'GH10', 'GH12', 'GH16', 'GH51', 'GH74']","GH1, GH3, GH3, GH6, GH7, GH10, GH12, GH16, GH51, GH74",Ascomycota
3.248786411494206,11.937487448425504,Aureococcus_anophagefferens,4,"['GH1', 'GH3', 'GH7', 'GH16']","GH1, GH3, GH7, GH16",other
-5.407803955752319,20.25668006202226,Microcebus_murinus,1,['GH1'],GH1,Chordata
-6.251287679268518,20.67542067740274,Lucilia_sericata,1,['GH1'],GH1,Arthropoda
-6.279588811760266,20.91494816502723,Amyelois_transitella,1,['GH1'],GH1,Arthropoda
-6.054135742239428,21.16358653479261,Ursus_maritimus,1,['GH1'],GH1,Chordata
32.2486929176593,-11.432432334074521,Agaricus_bisporus_var._bisporus_H97,13,"['GH1', 'GH3', 'GH3', 'GH5', 'GH6', 'GH7', 'GH9', 'GH10', 'GH12', 'GH16', 'GH30', 'GH51', 'GH74']","GH1, GH3, GH3, GH5, GH6, GH7, GH9, GH10, GH12, GH16, GH30, GH51, GH74",Basidiomycota
-5.899015986428237,20.681316345425486,Anarrhichthys_ocellatus,1,['GH1'],GH1,Chordata
28.14667941114369,0.7537851083459665,Zymoseptoria_tritici_IPO323,9,"['GH1', 'GH3', 'GH7', 'GH10', 'GH12', 'GH16', 'GH45', 'GH51', 'GH131']","GH1, GH3, GH7, GH10, GH12, GH16, GH45, GH51, GH131",Ascomycota
-12.452169761552568,-28.59223683990578,Anoplophora_glabripennis,4,"['GH1', 'GH2', 'GH9', 'GH45']","GH1, GH2, GH9, GH45",Arthropoda
-6.817470450174726,20.778263551498515,Lepisosteus_oculatus,1,['GH1'],GH1,Chordata
-26.876060454482893,-1.3782024707010574,Nothoprocta_perdicaria,2,"['GH1', 'GH3']","GH1, GH3",Chordata
-6.139829846730173,21.426434812174573,Drosophila_elegans,1,['GH1'],GH1,Arthropoda
36.70199450923019,8.406344879294492,Aspergillus_mulundensis,12,"['GH1', 'GH2', 'GH3', 'GH3', 'GH5', 'GH6', 'GH7', 'GH10', 'GH12', 'GH16', 'GH51', 'GH74']","GH1, GH2, GH3, GH3, GH5, GH6, GH7, GH10, GH12, GH16, GH51, GH74",Ascomycota
-6.4327749192272305,21.220918547408914,Drosophila_erecta,1,['GH1'],GH1,Arthropoda
-6.504132327471335,20.33494977307715,Priapulus_caudatus,1,['GH1'],GH1,other
-5.895805419577535,21.332630518531893,Eptesicus_fuscus,1,['GH1'],GH1,Chordata
28.015979411755858,-0.07401973710255488,Dothidotthia_symphoricarpi_CBS_119687,11,"['GH1', 'GH3', 'GH3', 'GH3', 'GH7', 'GH10', 'GH12', 'GH16', 'GH45', 'GH51', 'GH131']","GH1, GH3, GH3, GH3, GH7, GH10, GH12, GH16, GH45, GH51, GH131",Ascomycota
37.89532073446207,-2.454654505324706,Pyricularia_oryzae_70-15,13,"['GH1', 'GH2', 'GH3', 'GH3', 'GH5', 'GH6', 'GH7', 'GH10', 'GH12', 'GH45', 'GH51', 'GH74', 'GH131']","GH1, GH2, GH3, GH3, GH5, GH6, GH7, GH10, GH12, GH45, GH51, GH74, GH131",Ascomycota
-5.849105106516887,20.60141376518329,Stomoxys_calcitrans,1,['GH1'],GH1,Arthropoda
16.780629555210826,2.521093804819311,Fibroporia_radiculosa,8,"['GH1', 'GH2', 'GH3', 'GH3', 'GH5', 'GH5', 'GH10', 'GH16']","GH1, GH2, GH3, GH3, GH5, GH5, GH10, GH16",Basidiomycota
-6.153725245022918,21.57602182060803,Thamnophis_sirtalis,1,['GH1'],GH1,Chordata
-3.8117522792666114,-2.6715843567625153,Venturia_canescens,2,"['GH1', 'GH2']","GH1, GH2",Arthropoda
-28.330363129017183,-0.9916245498657252,Camarhynchus_parvulus,2,"['GH1', 'GH3']","GH1, GH3",Chordata
0.7243050057592942,-31.276629747370006,Chlorella_variabilis,4,"['GH1', 'GH9', 'GH16', 'GH51']","GH1, GH9, GH16, GH51",Viridiplantae
35.8471083345986,9.897816514625177,Aspergillus_tubingensis,10,"['GH1', 'GH3', 'GH3', 'GH6', 'GH7', 'GH10', 'GH12', 'GH16', 'GH51', 'GH74']","GH1, GH3, GH3, GH6, GH7, GH10, GH12, GH16, GH51, GH74",Ascomycota
38.33604829724096,-5.496872439773837,Fusarium_proliferatum_ET1,13,"['GH1', 'GH3', 'GH3', 'GH5', 'GH5', 'GH6', 'GH7', 'GH10', 'GH12', 'GH45', 'GH51', 'GH74', 'GH131']","GH1, GH3, GH3, GH5, GH5, GH6, GH7, GH10, GH12, GH45, GH51, GH74, GH131",Ascomycota
-5.73845959183654,21.000571921163907,Stegastes_partitus,1,['GH1'],GH1,Chordata
-6.4463775208776655,21.68872310569236,Apteryx_mantelli_mantelli,1,['GH1'],GH1,Chordata
8.578412074176743,-15.822957378555243,Pichia_kudriavzevii,1,['GH16'],GH16,Ascomycota
2.0339351106908743,-32.60060067116216,Beta_vulgaris_subsp._vulgaris,4,"['GH1', 'GH3', 'GH9', 'GH51']","GH1, GH3, GH9, GH51",Viridiplantae
-13.387788723473875,-56.59580086257436,Asparagus_officinalis,6,"['GH1', 'GH3', 'GH9', 'GH9', 'GH10', 'GH51']","GH1, GH3, GH9, GH9, GH10, GH51",Viridiplantae
8.01606324270166,-16.19012598679624,Schizosaccharomyces_cryophilus_OY26,1,['GH16'],GH16,Ascomycota
-13.215126017522472,-55.858951382319134,Pyrus_x_bretschneideri,6,"['GH1', 'GH3', 'GH9', 'GH9', 'GH10', 'GH51']","GH1, GH3, GH9, GH9, GH10, GH51",Viridiplantae
32.47065379156946,-6.221669671114165,Coprinopsis_cinerea_okayama7#130,13,"['GH1', 'GH3', 'GH3', 'GH5', 'GH5', 'GH6', 'GH7', 'GH9', 'GH10', 'GH12', 'GH51', 'GH74', 'GH131']","GH1, GH3, GH3, GH5, GH5, GH6, GH7, GH9, GH10, GH12, GH51, GH74, GH131",Basidiomycota
-23.107621690728383,1.4729612267227572,Sphaeroforma_arctica_JP610,3,"['GH1', 'GH3', 'GH10']","GH1, GH3, GH10",other
-4.512071195592883,-2.986442983021625,Etheostoma_cragini,2,"['GH1', 'GH2']","GH1, GH2",Chordata
-22.242364856190658,-6.739322673510803,Blastocystis_hominis,1,['GH3'],GH3,other
3.8611447971174098,-37.19473841040801,Spinacia_oleracea,5,"['GH1', 'GH3', 'GH9', 'GH10', 'GH51']","GH1, GH3, GH9, GH10, GH51",Viridiplantae
8.214358850906502,-17.38520396836527,Vanderwaltozyma_polyspora_DSM_70294,1,['GH16'],GH16,Ascomycota
-3.7680086313251318,-31.629917090009602,Nannochloropsis_gaditana_CCMP526,3,"['GH1', 'GH3', 'GH9']","GH1, GH3, GH9",other
-3.3930789025375026,-2.7604925180127964,Microplitis_demolitor,2,"['GH1', 'GH2']","GH1, GH2",Arthropoda
-11.047373444877362,-27.336597002721813,Thrips_palmi,3,"['GH1', 'GH9', 'GH45']","GH1, GH9, GH45",Arthropoda
-0.5657767874270926,-15.296309919703972,Acanthamoeba_castellanii_str._Neff,2,"['GH5', 'GH10']","GH5, GH10",Amoebozoa
-6.252277738921129,20.649851376949723,Rhinopithecus_roxellana,1,['GH1'],GH1,Chordata
-13.436874514479673,-56.234901293172314,Cucurbita_pepo_subsp._pepo,6,"['GH1', 'GH3', 'GH9', 'GH9', 'GH10', 'GH51']","GH1, GH3, GH9, GH9, GH10, GH51",Viridiplantae
-6.262660025392449,20.959996988211095,Bactrocera_latifrons,1,['GH1'],GH1,Arthropoda
7.432354544532329,-16.72227387920876,Torulaspora_delbrueckii,1,['GH16'],GH16,Ascomycota
-6.356537390576876,21.088594848411134,Cottoperca_gobio,1,['GH1'],GH1,Chordata
-6.346433865550302,20.979226664489197,Chelmon_rostratus,1,['GH1'],GH1,Chordata
-5.986240467288966,21.035144312657522,Orycteropus_afer_afer,1,['GH1'],GH1,Chordata
38.190018033961344,-2.6036796171087295,Gaeumannomyces_tritici_R3-111a-1,12,"['GH1', 'GH3', 'GH3', 'GH5', 'GH6', 'GH7', 'GH10', 'GH12', 'GH45', 'GH51', 'GH74', 'GH131']","GH1, GH3, GH3, GH5, GH6, GH7, GH10, GH12, GH45, GH51, GH74, GH131",Ascomycota
-26.512349631610192,-1.7351949437720053,Aquila_chrysaetos_chrysaetos,2,"['GH1', 'GH3']","GH1, GH3",Chordata
-7.243437611206632,-25.995044790600897,Bombus_impatiens,2,"['GH1', 'GH9']","GH1, GH9",Arthropoda
-6.241917596155284,21.412541431889338,Tinamus_guttatus,1,['GH1'],GH1,Chordata
-5.915265177929716,21.071585241637983,Anopheles_arabiensis,1,['GH1'],GH1,Arthropoda
-6.516302685277587,21.33368162004834,Galleria_mellonella,1,['GH1'],GH1,Arthropoda
-6.861349787898384,21.072596015755582,Drosophila_arizonae,1,['GH1'],GH1,Arthropoda
27.222646899931185,4.113378964315787,Aureobasidium_melanogenum_CBS_110374,10,"['GH1', 'GH3', 'GH3', 'GH3', 'GH5', 'GH7', 'GH10', 'GH16', 'GH45', 'GH51']","GH1, GH3, GH3, GH3, GH5, GH7, GH10, GH16, GH45, GH51",Ascomycota
33.306377375812914,6.873664947773644,Aspergillus_japonicus_CBS_114.51,10,"['GH1', 'GH3', 'GH3', 'GH5', 'GH6', 'GH7', 'GH10', 'GH12', 'GH16', 'GH51']","GH1, GH3, GH3, GH5, GH6, GH7, GH10, GH12, GH16, GH51",Ascomycota
-23.72801045891511,0.7887885009593704,Talaromyces_rugulosus,5,"['GH1', 'GH3', 'GH3', 'GH7', 'GH10']","GH1, GH3, GH3, GH7, GH10",Ascomycota
27.156957034117656,8.591579511223966,Aspergillus_glaucus_CBS_516.65,7,"['GH1', 'GH3', 'GH3', 'GH7', 'GH12', 'GH16', 'GH51']","GH1, GH3, GH3, GH7, GH12, GH16, GH51",Ascomycota
-6.249531549463195,21.30534151028468,Desmodus_rotundus,1,['GH1'],GH1,Chordata
39.02253181205519,-6.008442250474299,Fusarium_odoratissimum_NRRL_54006,12,"['GH2', 'GH3', 'GH3', 'GH5', 'GH5', 'GH6', 'GH7', 'GH10', 'GH45', 'GH51', 'GH74', 'GH131']","GH2, GH3, GH3, GH5, GH5, GH6, GH7, GH10, GH45, GH51, GH74, GH131",Ascomycota
-5.064518326046509,-3.755204296717625,Rattus_norvegicus,2,"['GH1', 'GH2']","GH1, GH2",Chordata
-6.391886962197492,20.925081193108475,Callorhinus_ursinus,1,['GH1'],GH1,Chordata
12.967610410677713,-10.418809444003074,Coccidioides_immitis_RS,4,"['GH2', 'GH3', 'GH3', 'GH16']","GH2, GH3, GH3, GH16",Ascomycota
-7.046451820392906,21.05636769155163,Siniperca_chuatsi,1,['GH1'],GH1,Chordata
14.091446182453645,-0.9062560914397456,Apiotrichum_porosum,8,"['GH1', 'GH3', 'GH5', 'GH7', 'GH9', 'GH10', 'GH16', 'GH74']","GH1, GH3, GH5, GH7, GH9, GH10, GH16, GH74",Basidiomycota
-15.718642196169728,-32.81989036564517,Cryptotermes_secundus,3,"['GH1', 'GH2', 'GH9']","GH1, GH2, GH9",Arthropoda
27.36538166008975,1.678680060808959,Grosmannia_clavigera_kw1407,6,"['GH1', 'GH3', 'GH7', 'GH12', 'GH51', 'GH131']","GH1, GH3, GH7, GH12, GH51, GH131",Ascomycota
28.537466449290523,9.257450340201922,Penicillium_solitum,9,"['GH1', 'GH2', 'GH3', 'GH3', 'GH7', 'GH10', 'GH12', 'GH16', 'GH51']","GH1, GH2, GH3, GH3, GH7, GH10, GH12, GH16, GH51",Ascomycota
-5.560269700592428,20.886887947597874,Macaca_fascicularis,1,['GH1'],GH1,Chordata
-0.29283908973860506,-43.902473757945806,Prunus_dulcis,6,"['GH1', 'GH2', 'GH3', 'GH9', 'GH10', 'GH51']","GH1, GH2, GH3, GH9, GH10, GH51",Viridiplantae
-1.108394377321813,-37.114979345568806,Biomphalaria_glabrata,4,"['GH1', 'GH3', 'GH9', 'GH10']","GH1, GH3, GH9, GH10",Spiralia
-6.0149170497468765,21.209413124118896,Bombyx_mori,1,['GH1'],GH1,Arthropoda
-5.96359326282724,21.1077974883318,Mesocricetus_auratus,1,['GH1'],GH1,Chordata
-6.312545219266499,20.959763533644807,Capra_hircus,1,['GH1'],GH1,Chordata
-6.231847744299481,21.04842777247896,Eumetopias_jubatus,1,['GH1'],GH1,Chordata
-6.22247996629891,21.053601502815987,Monodelphis_domestica,1,['GH1'],GH1,Chordata
-6.290147748991193,21.120319008967204,Dromiciops_gliroides,1,['GH1'],GH1,Chordata
-6.928462192012784,21.062408797011003,Cheilinus_undulatus,1,['GH1'],GH1,Chordata
38.91663518215254,-5.988182779734063,Colletotrichum_karsti,13,"['GH2', 'GH3', 'GH3', 'GH5', 'GH5', 'GH6', 'GH7', 'GH10', 'GH12', 'GH45', 'GH51', 'GH74', 'GH131']","GH2, GH3, GH3, GH5, GH5, GH6, GH7, GH10, GH12, GH45, GH51, GH74, GH131",Ascomycota
40.094565761785795,-3.654718655816565,Morchella_sextelata,12,"['GH1', 'GH2', 'GH3', 'GH3', 'GH5', 'GH6', 'GH12', 'GH16', 'GH45', 'GH51', 'GH74', 'GH131']","GH1, GH2, GH3, GH3, GH5, GH6, GH12, GH16, GH45, GH51, GH74, GH131",Ascomycota
-28.826557006504622,-2.615034635203926,Trachemys_scripta_elegans,2,"['GH1', 'GH3']","GH1, GH3",Chordata
-6.135990747257263,21.0399654698298,Sinocyclocheilus_anshuiensis,1,['GH1'],GH1,Chordata
-5.300265973542059,-26.339653424667794,Acromyrmex_echinatior,2,"['GH1', 'GH9']","GH1, GH9",Arthropoda
16.804264120621557,-0.2817458824823737,Cryptococcus_amylolentus_CBS_6039,7,"['GH2', 'GH3', 'GH3', 'GH5', 'GH5', 'GH9', 'GH16']","GH2, GH3, GH3, GH5, GH5, GH9, GH16",Basidiomycota
17.201261630388572,8.059070302313925,Sugiyamaella_lignohabitans,8,"['GH1', 'GH2', 'GH3', 'GH3', 'GH3', 'GH5', 'GH10', 'GH16']","GH1, GH2, GH3, GH3, GH3, GH5, GH10, GH16",Ascomycota
-29.87618696673185,-4.305502875382261,Microcaecilia_unicolor,2,"['GH1', 'GH3']","GH1, GH3",Chordata
-6.262923221900223,20.825622644471192,Tachyglossus_aculeatus,1,['GH1'],GH1,Chordata
-14.942343264469145,-32.59260766898847,Zootermopsis_nevadensis,3,"['GH1', 'GH2', 'GH9']","GH1, GH2, GH9",Arthropoda
33.264468480943236,-9.977213115328615,Heterobasidion_irregulare_TC_32-1,17,"['GH1', 'GH2', 'GH3', 'GH3', 'GH3', 'GH5', 'GH5', 'GH6', 'GH9', 'GH10', 'GH12', 'GH16', 'GH30', 'GH45', 'GH51', 'GH74', 'GH131']","GH1, GH2, GH3, GH3, GH3, GH5, GH5, GH6, GH9, GH10, GH12, GH16, GH30, GH45, GH51, GH74, GH131",Basidiomycota
8.721726203154514,-12.19050205312439,Scheffersomyces_spartinae,2,"['GH3', 'GH16']","GH3, GH16",Ascomycota
-3.0540811942873582,-31.34606629693409,Ciona_intestinalis,3,"['GH1', 'GH3', 'GH9']","GH1, GH3, GH9",Chordata
-6.320938479278246,20.669665775593057,Balaenoptera_musculus,1,['GH1'],GH1,Chordata
-6.048333858520864,21.017279677077475,Ceratitis_capitata,1,['GH1'],GH1,Arthropoda
-5.624013908063221,-26.003567912684222,Bombus_terrestris,2,"['GH1', 'GH9']","GH1, GH9",Arthropoda
-5.753790556882659,-27.24889037507428,Eufriesea_mexicana,2,"['GH1', 'GH9']","GH1, GH9",Arthropoda
27.757549436934763,4.615562052696311,Aureobasidium_pullulans_EXF-150,9,"['GH1', 'GH3', 'GH3', 'GH5', 'GH7', 'GH10', 'GH16', 'GH45', 'GH51']","GH1, GH3, GH3, GH5, GH7, GH10, GH16, GH45, GH51",Ascomycota
7.814918079723709,-12.09073424789479,Ogataea_polymorpha,2,"['GH3', 'GH16']","GH3, GH16",Ascomycota
16.04030022547724,0.06100250031852846,Trichosporon_asahii_var._asahii_CBS_2479,7,"['GH1', 'GH3', 'GH3', 'GH5', 'GH5', 'GH9', 'GH16']","GH1, GH3, GH3, GH5, GH5, GH9, GH16",Basidiomycota
12.430286321606838,4.589521496614556,Ustilaginoidea_virens,6,"['GH1', 'GH2', 'GH3', 'GH3', 'GH10', 'GH12']","GH1, GH2, GH3, GH3, GH10, GH12",Ascomycota
37.98096233086449,11.61792226619405,Talaromyces_marneffei_ATCC_18224,10,"['GH1', 'GH3', 'GH3', 'GH3', 'GH6', 'GH7', 'GH10', 'GH12', 'GH16', 'GH74']","GH1, GH3, GH3, GH3, GH6, GH7, GH10, GH12, GH16, GH74",Ascomycota
17.503984738351413,7.600194211576915,Fonsecaea_pedrosoi_CBS_271.37,8,"['GH1', 'GH2', 'GH3', 'GH3', 'GH3', 'GH5', 'GH10', 'GH16']","GH1, GH2, GH3, GH3, GH3, GH5, GH10, GH16",Ascomycota
19.065796535237958,6.4279348231365585,Aspergillus_wentii_DTO_134E9,9,"['GH1', 'GH3', 'GH3', 'GH3', 'GH5', 'GH7', 'GH10', 'GH16', 'GH51']","GH1, GH3, GH3, GH3, GH5, GH7, GH10, GH16, GH51",Ascomycota
26.997795336182687,-10.756654385717733,Alternaria_burnsii,11,"['GH1', 'GH2', 'GH3', 'GH3', 'GH7', 'GH10', 'GH16', 'GH30', 'GH45', 'GH51', 'GH131']","GH1, GH2, GH3, GH3, GH7, GH10, GH16, GH30, GH45, GH51, GH131",Ascomycota
-6.735549661770522,21.031599388042064,Syngnathus_acus,1,['GH1'],GH1,Chordata
-2.8154630367499482,-15.686056807746816,Amphimedon_queenslandica,3,"['GH3', 'GH5', 'GH7']","GH3, GH5, GH7",other
-29.889486748824485,-4.365769603890577,Dryobates_pubescens,2,"['GH1', 'GH3']","GH1, GH3",Chordata
-6.262328903207927,20.966739102126134,Drosophila_simulans,1,['GH1'],GH1,Arthropoda
19.418993614966357,2.338496555292085,Coniophora_puteana_RWD-64-598_SS2,12,"['GH1', 'GH2', 'GH3', 'GH3', 'GH3', 'GH5', 'GH5', 'GH7', 'GH12', 'GH16', 'GH51', 'GH131']","GH1, GH2, GH3, GH3, GH3, GH5, GH5, GH7, GH12, GH16, GH51, GH131",Basidiomycota
30.891079165828828,0.7281386258039546,Diplodia_corticola,11,"['GH1', 'GH3', 'GH3', 'GH6', 'GH7', 'GH10', 'GH12', 'GH16', 'GH45', 'GH51', 'GH131']","GH1, GH3, GH3, GH6, GH7, GH10, GH12, GH16, GH45, GH51, GH131",Ascomycota
-15.007063141601522,-33.09975098641085,Polistes_dominula,3,"['GH1', 'GH2', 'GH9']","GH1, GH2, GH9",Arthropoda
37.072836593609885,-1.941467430972787,Mollisia_scopiformis,14,"['GH1', 'GH2', 'GH3', 'GH3', 'GH5', 'GH6', 'GH7', 'GH10', 'GH12', 'GH16', 'GH45', 'GH51', 'GH74', 'GH131']","GH1, GH2, GH3, GH3, GH5, GH6, GH7, GH10, GH12, GH16, GH45, GH51, GH74, GH131",Ascomycota
28.7494522014472,9.009341352658259,Aspergillus_caelatus,9,"['GH1', 'GH2', 'GH3', 'GH3', 'GH7', 'GH10', 'GH12', 'GH16', 'GH51']","GH1, GH2, GH3, GH3, GH7, GH10, GH12, GH16, GH51",Ascomycota
-6.76349993118251,21.31178210574969,Drosophila_virilis,1,['GH1'],GH1,Arthropoda
29.15600539440147,0.7020514062351519,Macroventuria_anomochaeta,10,"['GH1', 'GH3', 'GH3', 'GH7', 'GH10', 'GH12', 'GH16', 'GH45', 'GH51', 'GH131']","GH1, GH3, GH3, GH7, GH10, GH12, GH16, GH45, GH51, GH131",Ascomycota
-5.640514217103129,21.376853713629362,Lagenorhynchus_obliquidens,1,['GH1'],GH1,Chordata
-6.355346869697493,21.301833758604793,Poecilia_mexicana,1,['GH1'],GH1,Chordata
-6.701679127967325,21.231132820645676,Sus_scrofa,1,['GH1'],GH1,Chordata
38.427690123747226,8.980768861784414,Trichoderma_atroviride_IMI_206040,10,"['GH1', 'GH2', 'GH3', 'GH3', 'GH6', 'GH7', 'GH10', 'GH12', 'GH51', 'GH74']","GH1, GH2, GH3, GH3, GH6, GH7, GH10, GH12, GH51, GH74",Ascomycota
-2.527148049036381,-16.039874649064608,Dictyostelium_purpureum,5,"['GH3', 'GH5', 'GH5', 'GH7', 'GH9']","GH3, GH5, GH5, GH7, GH9",Amoebozoa
18.729335469624832,1.446659194656027,Suillus_subaureus,11,"['GH1', 'GH2', 'GH3', 'GH3', 'GH3', 'GH5', 'GH5', 'GH9', 'GH16', 'GH51', 'GH131']","GH1, GH2, GH3, GH3, GH3, GH5, GH5, GH9, GH16, GH51, GH131",Basidiomycota
